ID,Genero,Años,Estado_civil,Trabajo,Sector,Telefono,Anos_usando_internet_banking,Anos_usando_banca_movil,Banca_movil_userfriendly,Frecuencia_internet_banking_mes,Frecuencia_banca_movil_mes,Frecuencia_pagamentos_tarjeta_mes,Frecuencia_tarjeta_virtual_mes,Frecuencia_saldo_cuenta_mes,TARGET
54,F,50.0,Soltero,Ingeniero de software,Sector privado,Iphone 6s,5.0,3.0,Si,0.0,1.0,31.0,0.0,0.0,Perfil_4
221,F,30.0,Soltero,Servidor publico,Sector privado,LG,10.0,4.0,Si,31.0,50.0,0.0,15.0,7.0,Perfil_1
144,M,24.0,Casado,Analista de informacion,Sector privado,Smartphone,5.0,3.0,Si,31.0,50.0,0.0,0.0,1.0,Perfil_2
177,M,30.0,Casado,Desempleados,Institucion publica,,10.0,3.0,No,1.0,30.0,1.0,1.0,0.0,Perfil_4
98,M,35.0,Soltero,Ingeniero,Institucion publica,Samsung S7,5.0,6.0,Si,0.0,50.0,1.0,15.0,0.0,Perfil_2
234,M,35.0,Soltero,Ingeniero de software,Sector privado,LG,10.0,6.0,Si,31.0,,1.0,0.0,4.0,Perfil_5
140,F,30.0,Soltero,Servidor publico,Institucion publica,Iphone 6+,5.0,6.0,Si,31.0,0.0,1.0,15.0,0.0,Perfil_3
162,M,30.0,Casado,Profesor,Sector privado,Iphone,5.0,4.0,Si,31.0,31.0,1.0,0.0,30.0,Perfil_1
172,M,30.0,Casado,Servidor publico,Institucion publica,,5.0,3.0,Si,7.0,50.0,7.0,15.0,0.0,Perfil_2
40,M,40.0,Soltero,,Sector privado,Reeder,0.0,7.0,Si,0.0,7.0,15.0,0.0,31.0,Perfil_3
56,F,30.0,Soltero,Ingeniero,Sector privado,Samsung,10.0,6.0,No,0.0,1.0,31.0,0.0,1.0,Perfil_4
158,F,30.0,Soltero,Retirado,Sector privado,,5.0,3.0,Si,50.0,7.0,1.0,0.0,,Perfil_5
188,F,50.0,Soltero,AlumNo,Sector privado,,0.0,3.0,No,31.0,50.0,0.0,0.0,0.0,Perfil_2
177,M,40.0,Casado,Servidor publico,Sector privado,Iphone 5S,5.0,3.0,No,4.0,31.0,1.0,15.0,0.0,Perfil_3
16,M,30.0,Casado,Ingeniero de software,Institucion publica,Samsung Note 3,10.0,7.0,Si,31.0,1.0,1.0,0.0,4.0,Perfil_3
141,,40.0,Soltero,Servidor publico,Desempleados,Iphone 6+,5.0,0.0,Si,0.0,50.0,0.0,30.0,15.0,Perfil_2
26,M,30.0,Soltero,Ingeniero biomedico,Institucion publica,Samsung,0.0,3.0,Si,50.0,31.0,15.0,0.0,7.0,Perfil_1
218,F,30.0,Soltero,Ingeniero de informacion,Institucion publica,Samsung Note 2,10.0,3.0,No,,31.0,1.0,0.0,4.0,Perfil_5
124,M,30.0,Casado,Profesor,Institucion publica,Samsung,5.0,6.0,No,0.0,50.0,1.0,,7.0,Perfil_5
237,M,45.0,Casado,,Sector privado,Iphone 4S,5.0,3.0,Si,50.0,31.0,0.0,0.0,1.0,Perfil_2
9,F,35.0,Soltero,Servidor publico,Institucion publica,Iphone 6S,5.0,6.0,Si,,0.0,1.0,15.0,31.0,Perfil_5
151,M,30.0,Soltero,Servidor publico,Sector privado,Iphone,5.0,3.0,Si,4.0,50.0,1.0,0.0,0.0,Perfil_3
158,M,40.0,Soltero,AlumNo,Sector privado,,15.0,3.0,No,7.0,50.0,15.0,15.0,4.0,Perfil_1
58,M,24.0,Casado,entrenador,Sector privado,LG G2,0.0,6.0,Si,1.0,50.0,1.0,0.0,0.0,Perfil_3
14,,30.0,Soltero,Profesor,Sector privado,,0.0,6.0,Si,1.0,1.0,0.0,0.0,7.0,Perfil_4
213,M,30.0,Casado,Servidor publico,Sector privado,Iphone ,5.0,4.0,Si,0.0,7.0,0.0,0.0,7.0,Perfil_4
99,F,30.0,Soltero,Cajero,Sector privado,Samsung,0.0,,No,31.0,50.0,1.0,0.0,1.0,Perfil_5
206,M,35.0,Casado,Ingeniero,Desempleados,Iphone ,5.0,,Si,,7.0,1.0,0.0,0.0,Perfil_5
39,M,30.0,Casado,Ingenieria en computacion,Institucion publica,Iphone 7,5.0,3.0,Si,1.0,7.0,0.0,15.0,4.0,Perfil_4
92,F,30.0,Soltero,adquisitivo,Desempleados,Genaral Mobile,10.0,3.0,Si,50.0,30.0,1.0,0.0,7.0,Perfil_1
46,M,35.0,Soltero,,Institucion publica,Iphone,5.0,3.0,Si,31.0,,1.0,15.0,0.0,Perfil_5
170,F,30.0,Casado,Ingenieria en computacion,Sector privado,Samsung Note 4,5.0,3.0,No,7.0,31.0,1.0,31.0,30.0,Perfil_1
16,M,45.0,Casado,Interprete,Sector privado,,5.0,3.0,Si,50.0,0.0,1.0,0.0,30.0,Perfil_2
42,F,45.0,Casado,Desempleados,Institucion publica,Samsung s3,5.0,3.0,Si,,7.0,,0.0,4.0,Perfil_4
129,M,35.0,Casado,Profesor,Institucion publica,LG,10.0,3.0,Si,31.0,50.0,1.0,,0.0,Perfil_5
241,M,24.0,Casado,Servidor publico,Sector privado,LeNovo S1 Lite,0.0,4.0,Si,31.0,1.0,0.0,0.0,0.0,Perfil_4
91,F,45.0,Casado,Trabajador,Sector privado,Iphone ,10.0,3.0,Si,7.0,7.0,1.0,0.0,1.0,Perfil_4
148,M,30.0,Soltero,Cajero,Institucion publica,Samsung S3,5.0,3.0,Si,0.0,0.0,1.0,15.0,31.0,Perfil_3
5,,35.0,Casado,,Sector privado,Samsung S7+,0.0,4.0,No,50.0,0.0,1.0,0.0,0.0,Perfil_3
201,F,40.0,Soltero,Ingenieria en computacion,Sector privado,Reeder,10.0,3.0,Si,31.0,50.0,1.0,0.0,30.0,Perfil_1
138,M,40.0,Casado,Ingenieria en computacion,Sector privado,LeNovo K5 Vibe,6.0,6.0,Si,0.0,4.0,1.0,0.0,0.0,Perfil_4
81,F,45.0,Casado,Profesor,Institucion publica,Samsung,5.0,0.0,Si,0.0,0.0,1.0,0.0,1.0,Perfil_4
89,F,45.0,Casado,AlumNo,Sector privado,Iphone 6+,5.0,3.0,Si,31.0,7.0,,1.0,7.0,Perfil_5
81,M,50.0,,AlumNo,Institucion publica,Iphone ,6.0,3.0,Si,0.0,7.0,1.0,0.0,15.0,Perfil_4
233,,35.0,Casado,Servidor publico,Sector privado,Iphone,5.0,4.0,Si,31.0,0.0,31.0,0.0,15.0,Perfil_2
4,M,50.0,Casado,Ingeniero electronico,Institucion publica,Iphone ,10.0,6.0,Si,31.0,7.0,1.0,0.0,1.0,Perfil_3
177,M,30.0,Casado,Ingeniero biomedico,Institucion publica,LeNovo S1 Lite,10.0,3.0,Si,1.0,0.0,1.0,15.0,0.0,Perfil_4
62,M,45.0,,Ingenieria en computacion,Sector privado,Huawei 6205,10.0,0.0,Si,31.0,1.0,0.0,0.0,7.0,Perfil_4
177,F,40.0,Soltero,ArtesaNo,Sector privado,Iphone ,5.0,3.0,Si,50.0,50.0,1.0,0.0,0.0,Perfil_1
101,M,30.0,Soltero,Ingenieria en computacion,Institucion publica,Samsung,10.0,3.0,Si,1.0,0.0,1.0,15.0,1.0,Perfil_4
212,F,50.0,Casado,Enfermera,Institucion publica,Iphone ,5.0,4.0,Si,7.0,7.0,1.0,0.0,1.0,Perfil_4
28,M,30.0,Casado,Ingenieria en computacion,Sector privado,,0.0,3.0,Si,30.0,31.0,31.0,0.0,31.0,Perfil_1
45,M,30.0,Casado,Director,Institucion publica,Iphone  5S,5.0,4.0,No,,30.0,1.0,0.0,,Perfil_5
176,F,30.0,Casado,Servidor publico,Institucion publica,Android,6.0,3.0,No,1.0,0.0,15.0,0.0,35.0,Perfil_3
197,M,30.0,Casado,Profesor,Institucion publica,Iphone 6,5.0,3.0,No,50.0,,1.0,0.0,0.0,Perfil_5
55,F,30.0,Casado,,,LG,10.0,6.0,Si,,7.0,0.0,0.0,31.0,Perfil_1
26,M,30.0,Casado,Ingeniero de informacion,Sector privado,Iphone 5,5.0,4.0,Si,1.0,31.0,1.0,15.0,0.0,Perfil_3
46,F,30.0,Soltero,,Sector privado,0,5.0,3.0,No,31.0,7.0,1.0,0.0,0.0,Perfil_4
250,F,24.0,Casado,Desempleados,Sector privado,Samsung,10.0,3.0,Si,30.0,31.0,1.0,0.0,0.0,Perfil_3
69,M,35.0,Soltero,Profesor,Institucion publica,Samsung 7+ Edge,10.0,,No,7.0,50.0,0.0,0.0,,Perfil_4
111,F,24.0,Casado,Profesor,Sector privado,Iphone  5S,,3.0,Si,,7.0,31.0,0.0,15.0,Perfil_5
29,F,30.0,Casado,Desempleados,Institucion publica,LG,5.0,6.0,Si,1.0,0.0,30.0,1.0,1.0,Perfil_4
188,F,30.0,Soltero,Servidor publico,Desempleados,ASUS,5.0,4.0,Si,7.0,0.0,15.0,0.0,15.0,Perfil_4
79,F,35.0,Soltero,Profesor,Institucion publica,Iphone 6+,5.0,6.0,Si,31.0,31.0,7.0,0.0,15.0,Perfil_2
92,M,24.0,Casado,AlumNo,Institucion publica,Iphone 7,10.0,3.0,No,50.0,7.0,0.0,0.0,0.0,Perfil_3
26,F,45.0,Soltero,Desempleados,Sector privado,Samsung Note 3,5.0,3.0,No,1.0,50.0,31.0,30.0,15.0,Perfil_0
200,F,45.0,Casado,Ingeniero de informacion,Sector privado,Samsung 7+ Edge,5.0,6.0,Si,4.0,7.0,30.0,,4.0,Perfil_5
136,M,30.0,Casado,Desempleados,Institucion publica,Iphone 6+,5.0,,No,31.0,7.0,1.0,1.0,30.0,Perfil_5
96,F,35.0,Casado,Servidor publico,Institucion publica,Iphone ,10.0,4.0,Si,30.0,31.0,1.0,0.0,31.0,Perfil_1
53,M,24.0,Casado,Ingeniero de informacion,Institucion publica,Iphone,15.0,3.0,No,,31.0,1.0,0.0,1.0,Perfil_5
172,M,30.0,Casado,Profesor,Sector privado,HTC M8,10.0,7.0,No,7.0,7.0,1.0,0.0,0.0,Perfil_4
233,M,24.0,Soltero,Ingeniero,Desempleados,,5.0,4.0,Si,0.0,50.0,,0.0,15.0,Perfil_5
34,M,30.0,Casado,Servidor publico,Sector privado,Iphone S5,5.0,7.0,Si,0.0,30.0,1.0,0.0,0.0,Perfil_4
77,M,40.0,Soltero,Servidor publico,Institucion publica,Samsung,5.0,4.0,No,0.0,7.0,31.0,0.0,31.0,Perfil_2
32,F,24.0,Soltero,Ingenieria en computacion,Institucion publica,Iphone ,5.0,4.0,No,31.0,31.0,0.0,15.0,35.0,Perfil_5
28,M,30.0,Soltero,Desempleados,Institucion publica,Samsung S3,0.0,3.0,Si,31.0,1.0,15.0,0.0,0.0,Perfil_4
191,M,,Casado,Ingeniero biomedico,Sector privado,Iphone ,10.0,3.0,Si,0.0,50.0,15.0,15.0,0.0,Perfil_2
195,,35.0,Casado,Profesor,Institucion publica,Iphone,10.0,3.0,No,1.0,50.0,1.0,1.0,1.0,Perfil_3
162,F,45.0,Soltero,Servidor publico,Institucion publica,Iphone ,5.0,3.0,Si,0.0,0.0,1.0,1.0,30.0,Perfil_4
221,M,24.0,Soltero,,Sector privado,LeNovo S1 Lite,0.0,3.0,No,30.0,7.0,15.0,0.0,,Perfil_2
8,M,30.0,Soltero,Profesor,Sector privado,Iphone ,5.0,4.0,No,31.0,1.0,1.0,0.0,35.0,Perfil_2
19,F,45.0,Casado,Ingeniero de informacion,Desempleados,Iphone 5,5.0,3.0,No,1.0,7.0,0.0,0.0,31.0,Perfil_4
58,F,30.0,Casado,Profesor,Sector privado,Iphone ,15.0,7.0,Si,1.0,31.0,31.0,1.0,7.0,Perfil_2
209,M,40.0,Soltero,Ingenieria en computacion,Sector privado,LG,5.0,,Si,31.0,7.0,1.0,0.0,0.0,Perfil_1
120,M,40.0,Soltero,Servidor publico,Sector privado,Samsung,5.0,3.0,No,31.0,,0.0,0.0,,Perfil_5
129,0,40.0,Casado,Profesor,Institucion publica,Samsung Note 3,0.0,3.0,No,0.0,,1.0,1.0,0.0,Perfil_5
190,F,40.0,Casado,Profesor,Sector privado,Samsung Note 3,5.0,3.0,Si,50.0,7.0,1.0,15.0,4.0,Perfil_2
113,F,35.0,Casado,AlumNo,Desempleados,0,10.0,6.0,Si,7.0,31.0,31.0,15.0,31.0,Perfil_0
18,F,40.0,Casado,Profesor,Sector privado,Samsung,5.0,0.0,No,1.0,,1.0,31.0,0.0,Perfil_5
139,F,24.0,Soltero,Profesor,Sector privado,0,0.0,3.0,No,30.0,1.0,0.0,0.0,31.0,Perfil_3
68,F,30.0,Casado,,Sector privado,LG G4,5.0,3.0,No,31.0,,1.0,15.0,1.0,Perfil_5
146,F,30.0,Casado,Servidor publico,Sector privado,Samsung J5,10.0,3.0,Si,0.0,7.0,1.0,0.0,1.0,Perfil_4
249,M,45.0,Casado,Ingenieria en computacion,Institucion publica,ASUS,5.0,3.0,Si,7.0,30.0,1.0,1.0,15.0,Perfil_3
12,F,40.0,Casado,Profesor,Institucion publica,Iphone 7,0.0,3.0,No,1.0,50.0,31.0,15.0,15.0,Perfil_0
223,M,35.0,Casado,,Institucion publica,Iphone ,5.0,3.0,Si,1.0,0.0,0.0,0.0,0.0,Perfil_4
226,,30.0,Soltero,AlumNo,Sector privado,HTC,5.0,3.0,Si,50.0,31.0,1.0,0.0,1.0,Perfil_4
175,F,40.0,Casado,Ingeniero de informacion,Desempleados,Iphone ,10.0,0.0,No,30.0,7.0,31.0,0.0,0.0,Perfil_2
121,F,50.0,,Analista de informacion,Institucion publica,LG,10.0,6.0,No,1.0,7.0,1.0,4.0,4.0,Perfil_4
196,M,45.0,Soltero,Ingeniero de informacion,Sector privado,Samsung,10.0,3.0,No,7.0,0.0,1.0,0.0,15.0,Perfil_4
56,F,50.0,Soltero,Contador,Institucion publica,Samsung,5.0,6.0,No,1.0,1.0,1.0,0.0,31.0,Perfil_4
21,M,30.0,Casado,Ingeniero,Sector privado,Sony,5.0,3.0,Si,1.0,31.0,15.0,0.0,7.0,Perfil_3
237,M,24.0,Casado,Ingeniero de software,Institucion publica,Smartphone,5.0,3.0,Si,7.0,50.0,1.0,0.0,0.0,Perfil_3
53,0,40.0,Soltero,AlumNo,Institucion publica,Samsung,10.0,6.0,Si,0.0,50.0,0.0,15.0,0.0,Perfil_2
85,M,24.0,Soltero,Desempleados,Sector privado,LG,5.0,6.0,Si,31.0,4.0,0.0,0.0,0.0,Perfil_4
188,F,30.0,Casado,Desempleados,Institucion publica,Samsung A5,,6.0,Si,1.0,7.0,0.0,0.0,0.0,Perfil_5
32,M,30.0,Casado,Desempleados,Sector privado,Iphone ,5.0,3.0,Si,31.0,31.0,0.0,0.0,1.0,Perfil_3
156,M,40.0,Casado,,Selfemployed ,0,10.0,0.0,No,0.0,31.0,1.0,0.0,1.0,Perfil_4
154,F,30.0,Casado,Ingeniero,Institucion publica,Casper,10.0,3.0,No,31.0,50.0,0.0,0.0,31.0,Perfil_3
7,F,35.0,Casado,Ingenieria en computacion,,Iphone,5.0,3.0,Si,,31.0,1.0,1.0,31.0,Perfil_5
4,M,50.0,Casado,Servidor publico,Institucion publica,Iphone ,5.0,3.0,Si,,1.0,0.0,0.0,31.0,Perfil_5
15,M,30.0,Soltero,Profesor,Institucion publica,General Mobile,5.0,3.0,Si,7.0,4.0,15.0,0.0,0.0,Perfil_4
74,,35.0,Casado,Profesor,Sector privado,LG,5.0,,Si,0.0,1.0,0.0,0.0,31.0,Perfil_5
155,M,40.0,Casado,Servidor publico,Institucion publica,Nokia,0.0,,Si,7.0,50.0,1.0,0.0,31.0,Perfil_5
48,F,40.0,Soltero,Ingenieria en computacion,Sector privado,Samsung S7,10.0,3.0,Si,1.0,0.0,1.0,0.0,0.0,Perfil_4
134,M,24.0,Casado,Ingenieria en computacion,Institucion publica,LG,5.0,0.0,Si,31.0,4.0,0.0,0.0,0.0,Perfil_4
227,F,30.0,Casado,Ingeniero,Selfemployed ,Samsung S3,5.0,3.0,No,0.0,30.0,1.0,0.0,0.0,Perfil_4
30,M,35.0,Casado,Ingenieria en computacion,Sector privado,Samsung S3,10.0,3.0,Si,1.0,30.0,15.0,1.0,1.0,Perfil_3
136,F,30.0,Casado,Ingeniero electronico,Institucion publica,Iphone,5.0,0.0,No,7.0,7.0,1.0,0.0,7.0,Perfil_4
52,M,40.0,Soltero,Ingeniero de informacion,Institucion publica,Samsung Note 4,5.0,7.0,No,7.0,7.0,15.0,15.0,0.0,Perfil_3
242,F,35.0,Soltero,Desempleados,Sector privado,Nokia E5,10.0,6.0,No,7.0,31.0,1.0,15.0,0.0,Perfil_4
98,M,24.0,Casado,Minero,Sector privado,Iphone  5S,10.0,6.0,No,1.0,1.0,0.0,1.0,15.0,Perfil_4
221,F,30.0,Soltero,Analista de informacion,Sector privado,LG G2,,3.0,No,,0.0,,0.0,0.0,Perfil_4
95,M,24.0,Casado,Minero,Sector privado,Samsung Note 4,,3.0,Si,31.0,1.0,0.0,0.0,7.0,Perfil_5
157,M,45.0,Soltero,Ingenieria en computacion,Sector privado,Samsung Note 3,10.0,3.0,Si,,1.0,1.0,0.0,,Perfil_5
137,M,24.0,Casado,Desempleados,Institucion publica,Iphone 6,10.0,0.0,Si,0.0,1.0,0.0,0.0,31.0,Perfil_4
114,F,30.0,Soltero,Desempleados,Institucion publica,Samsung,5.0,3.0,No,,0.0,1.0,31.0,0.0,Perfil_5
187,F,24.0,Soltero,,Desempleados,Iphone 7,10.0,4.0,Si,50.0,0.0,0.0,0.0,15.0,Perfil_2
156,M,40.0,Casado,Gerente,Sector privado,Samsung Note 4,5.0,3.0,No,31.0,0.0,31.0,0.0,0.0,Perfil_3
144,F,24.0,Casado,Profesor,,Samsung,0.0,4.0,Si,7.0,50.0,31.0,15.0,0.0,Perfil_1
84,M,24.0,Soltero,Profesor,Institucion publica,Samsung Note 3,10.0,6.0,Si,4.0,50.0,1.0,1.0,4.0,Perfil_2
226,M,30.0,Soltero,,Institucion publica,Samsung S3,5.0,3.0,No,4.0,30.0,15.0,0.0,4.0,Perfil_3
156,M,30.0,Casado,,Sector privado,Samsung,0.0,0.0,No,31.0,1.0,,0.0,0.0,Perfil_5
121,F,45.0,Casado,Profesor,Institucion publica,Samsung S7+,10.0,3.0,Si,31.0,0.0,31.0,1.0,4.0,Perfil_2
66,F,35.0,Soltero,Servidor publico,Institucion publica,Samsung S7+,5.0,4.0,Si,1.0,4.0,15.0,0.0,1.0,Perfil_4
16,M,30.0,Casado,Servidor publico,Sector privado,Iphone 5,5.0,3.0,No,7.0,1.0,1.0,0.0,0.0,Perfil_4
203,M,24.0,Casado,Profesor,Institucion publica,,5.0,3.0,Si,1.0,30.0,1.0,1.0,0.0,Perfil_4
219,M,30.0,Soltero,Ingeniero biomedico,Desempleados,Iphone,5.0,6.0,No,30.0,50.0,0.0,0.0,4.0,Perfil_2
42,F,40.0,Soltero,Ingeniero,Institucion publica,0,5.0,3.0,No,0.0,1.0,15.0,15.0,31.0,Perfil_2
71,F,40.0,Soltero,,Sector privado,Xperia,5.0,3.0,No,7.0,7.0,1.0,0.0,0.0,Perfil_4
71,F,40.0,Soltero,,Institucion publica,Iphone ,5.0,6.0,Si,31.0,50.0,0.0,15.0,15.0,Perfil_1
34,F,30.0,Casado,,Sector privado,SAMSUNG A5,10.0,0.0,Si,,7.0,0.0,0.0,31.0,Perfil_5
215,M,30.0,Casado,Servidor publico,Sector privado,Iphone 6S+,10.0,6.0,Si,50.0,1.0,1.0,0.0,0.0,Perfil_3
199,M,45.0,Soltero,Ingeniero,Desempleados,Casper,0.0,3.0,No,,1.0,15.0,0.0,1.0,Perfil_5
106,F,30.0,Casado,Profesor,Institucion publica,Asus,5.0,4.0,No,0.0,0.0,0.0,15.0,15.0,Perfil_4
95,M,40.0,Casado,,Institucion publica,Iphone  5S,5.0,6.0,No,0.0,7.0,1.0,0.0,31.0,Perfil_4
47,M,30.0,Casado,Ingeniero de maquinaria,Sector privado,Iphone 6,5.0,7.0,Si,50.0,1.0,1.0,0.0,,Perfil_5
179,M,30.0,Soltero,Ingeniero de informacion,Sector privado,Iphone,5.0,3.0,Si,1.0,0.0,0.0,15.0,35.0,Perfil_3
226,F,30.0,Casado,Servidor publico,Institucion publica,LeNovo A7000,5.0,,No,0.0,7.0,15.0,1.0,31.0,Perfil_5
152,F,30.0,Soltero,Ingeniero biomedico,Institucion publica,Samsung,5.0,0.0,Si,50.0,7.0,31.0,0.0,0.0,Perfil_2
140,F,40.0,Casado,Ingeniero,Selfemployed ,Samsung,10.0,3.0,No,31.0,4.0,0.0,0.0,7.0,Perfil_3
231,F,35.0,Casado,AlumNo,Sector privado,Nokia,0.0,3.0,Si,50.0,1.0,0.0,0.0,31.0,Perfil_2
17,M,30.0,Casado,Ingeniero electronico,Sector privado,Iphone 6S,10.0,6.0,Si,7.0,7.0,0.0,0.0,0.0,Perfil_4
174,M,30.0,Soltero,Profesor,Institucion publica,Iphone,,4.0,No,7.0,0.0,1.0,15.0,31.0,Perfil_5
246,F,30.0,Soltero,Ingeniero de informacion,Institucion publica,,10.0,0.0,Si,,,0.0,0.0,35.0,Perfil_5
148,F,30.0,Soltero,AlumNo,Sector privado,Casper,0.0,4.0,Si,4.0,4.0,1.0,31.0,0.0,Perfil_4
136,F,35.0,Casado,Servidor publico,Sector privado,Iphone ,5.0,3.0,Si,31.0,30.0,1.0,0.0,0.0,Perfil_3
152,F,45.0,Soltero,adquisitivo,Institucion publica,Samsung,10.0,3.0,No,30.0,31.0,15.0,0.0,15.0,Perfil_1
17,M,50.0,Casado,Profesor,Sector privado,LeNovo A7010,15.0,0.0,Si,7.0,30.0,1.0,0.0,15.0,Perfil_3
16,F,40.0,Soltero,Desempleados,Sector privado,Casper,0.0,3.0,Si,50.0,1.0,1.0,0.0,15.0,Perfil_3
22,M,30.0,Casado,Ingeniero de software,Desempleados,LeNovo S1 Lite,5.0,0.0,Si,31.0,30.0,0.0,0.0,4.0,Perfil_3
250,F,24.0,Soltero,Analista de informacion,Sector privado,Asus,5.0,3.0,No,1.0,30.0,15.0,15.0,0.0,Perfil_3
199,M,24.0,Casado,Quimico,Sector privado,,5.0,6.0,No,30.0,30.0,1.0,0.0,,Perfil_5
142,M,30.0,Casado,Ingeniero,Sector privado,Samsung,10.0,3.0,Si,,7.0,0.0,0.0,0.0,Perfil_5
18,F,30.0,Soltero,Desempleados,Institucion publica,Iphone ,5.0,0.0,No,30.0,0.0,1.0,0.0,4.0,Perfil_4
182,M,30.0,Soltero,ArtesaNo,Institucion publica,HTC ,10.0,3.0,Si,7.0,1.0,1.0,15.0,,Perfil_5
223,M,30.0,Casado,,Sector privado,Samsung Note 5,5.0,3.0,Si,1.0,4.0,31.0,0.0,0.0,Perfil_4
57,M,35.0,Soltero,entrenador,Desempleados,Xiaomi mi 5,10.0,,No,,31.0,1.0,1.0,1.0,Perfil_5
8,F,24.0,Casado,ArtesaNo,Institucion publica,Asus ZenFone Selfie,5.0,3.0,No,31.0,1.0,1.0,0.0,0.0,Perfil_4
171,M,40.0,Soltero,Servidor publico,Institucion publica,L G,5.0,3.0,Si,7.0,0.0,0.0,0.0,31.0,Perfil_4
244,M,30.0,Soltero,Profesor,Sector privado,Huawei 6205,5.0,7.0,No,50.0,0.0,31.0,0.0,7.0,Perfil_2
32,F,40.0,Soltero,Ingeniero electronico,Sector privado,ASUS,10.0,6.0,Si,30.0,31.0,1.0,0.0,31.0,Perfil_1
94,M,30.0,Casado,Analista de informacion,Desempleados,Samsung,5.0,0.0,No,1.0,31.0,1.0,1.0,1.0,Perfil_4
155,F,24.0,Soltero,,Sector privado,Iphone 5S,10.0,0.0,Si,1.0,7.0,1.0,0.0,31.0,Perfil_4
185,F,30.0,Soltero,AlumNo,Institucion publica,Sony,10.0,4.0,Si,4.0,50.0,1.0,0.0,0.0,Perfil_3
214,F,30.0,Soltero,ArtesaNo,Sector privado,Samsung,5.0,0.0,No,7.0,1.0,1.0,0.0,31.0,Perfil_4
82,F,30.0,Soltero,Desempleados,Selfemployed ,Samsung,10.0,0.0,Si,1.0,7.0,1.0,31.0,31.0,Perfil_2
184,F,30.0,Casado,Retirado,Sector privado,HTC ,0.0,4.0,Si,7.0,30.0,30.0,0.0,4.0,Perfil_3
23,M,24.0,Soltero,Guia turistica,Institucion publica,Samsung,5.0,3.0,Si,31.0,4.0,1.0,0.0,0.0,Perfil_4
11,M,24.0,Soltero,Ingenieria en computacion,Selfemployed ,Iphone ,5.0,4.0,Si,31.0,31.0,7.0,0.0,15.0,Perfil_2
58,F,30.0,Casado,AlumNo,Sector privado,Iphone  5S,5.0,3.0,Si,0.0,0.0,0.0,0.0,1.0,Perfil_4
242,F,35.0,Soltero,Ingeniero,Institucion publica,Samsung Note 3,0.0,3.0,No,,7.0,31.0,0.0,,Perfil_5
99,F,24.0,Casado,Servidor publico,Sector privado,Iphone 7,5.0,3.0,No,31.0,0.0,0.0,0.0,0.0,Perfil_4
26,M,50.0,Casado,Profesor,Institucion publica,Iphone 6,0.0,3.0,No,30.0,30.0,1.0,15.0,15.0,Perfil_2
64,M,40.0,Casado,Servidor publico,Institucion publica,Iphone ,5.0,6.0,Si,4.0,31.0,1.0,0.0,15.0,Perfil_3
161,F,30.0,Casado,Desempleados,Sector privado,ASUS,5.0,3.0,Si,31.0,31.0,1.0,0.0,1.0,Perfil_3
41,F,40.0,Casado,Servidor publico,Sector privado,,5.0,7.0,No,31.0,7.0,1.0,0.0,1.0,Perfil_3
60,M,40.0,Casado,,Sector privado,Samsung  A6,5.0,6.0,Si,31.0,0.0,1.0,0.0,,Perfil_5
91,F,50.0,Casado,ArtesaNo,Sector privado,Iphone 5S,10.0,0.0,Si,31.0,7.0,1.0,15.0,0.0,Perfil_3
55,M,30.0,Casado,AlumNo,Desempleados,ASUS,10.0,7.0,Si,50.0,7.0,0.0,15.0,0.0,Perfil_2
237,M,35.0,Soltero,Profesor,Sector privado,Iphone ,5.0,3.0,Si,,1.0,1.0,0.0,0.0,Perfil_5
163,M,30.0,Casado,ArtesaNo,Selfemployed ,Iphone 6s,5.0,3.0,Si,0.0,,31.0,0.0,4.0,Perfil_5
77,M,45.0,Soltero,Ingeniero,Institucion publica,Iphone 6S,5.0,3.0,Si,1.0,0.0,1.0,0.0,15.0,Perfil_4
136,F,40.0,Soltero,Desempleados,Institucion publica,Iphone 5,5.0,3.0,Si,4.0,31.0,1.0,0.0,7.0,Perfil_3
14,F,45.0,Casado,Ingeniero,Institucion publica,Samsung,5.0,3.0,Si,31.0,31.0,0.0,7.0,15.0,Perfil_2
95,F,30.0,Soltero,,Sector privado,Iphone 5,10.0,7.0,No,31.0,7.0,1.0,15.0,15.0,Perfil_2
3,M,30.0,Soltero,Ingeniero de informacion,Institucion publica,Iphone 5S,5.0,7.0,Si,0.0,0.0,1.0,15.0,0.0,Perfil_4
165,F,40.0,Casado,Profesor,Sector privado,Iphone ,10.0,5.0,Si,7.0,7.0,31.0,15.0,0.0,Perfil_3
9,F,35.0,Casado,Profesor,Sector privado,Smartphone,5.0,7.0,Si,31.0,7.0,1.0,15.0,,Perfil_5
58,F,30.0,Soltero,Profesor,Institucion publica,Iphone ,5.0,3.0,No,1.0,0.0,0.0,0.0,0.0,Perfil_4
99,M,45.0,Soltero,adquisitivo,Desempleados,Huawei 6205,5.0,0.0,No,31.0,0.0,1.0,15.0,0.0,Perfil_3
68,M,30.0,Casado,Servidor publico,Desempleados,Asus,10.0,4.0,Si,1.0,0.0,15.0,0.0,0.0,Perfil_4
77,M,30.0,Casado,Profesor,Selfemployed ,Galaxy S4,5.0,3.0,Si,30.0,31.0,15.0,0.0,31.0,Perfil_2
45,M,30.0,Soltero,,Institucion publica,Samsung S7+,,4.0,Si,0.0,31.0,15.0,0.0,4.0,Perfil_5
